soil_pH,nitrogen,phosphorus,potassium,temperature,humidity,rainfall,disease
8.697494707820946,26.00877365781909,126.52741659587493,11.758530194482253,30.03656297785481,57.75817623501233,172.74829401420695,Healthy
8.474136752138245,11.895280584525299,57.378674236569005,124.643287688439,24.890719079313595,42.21897188434057,292.02058685626014,Healthy
6.989499894055426,61.074443690002035,73.49077179408546,66.0474011609753,36.0428155436771,96.22602519571817,8.1181962141346,Fungal_Disease
8.609371175115584,92.16304153084866,66.79816743539565,104.14070028403978,43.80385485545713,26.91273278081112,218.39289672371638,Healthy
4.442462510259597,61.28035549069579,62.667342173173495,19.6054923770093,18.022217390694184,95.11127995722458,244.98645728782088,Bacterial_Disease
4.979914312095726,38.7455784731832,108.5267077011468,93.90073359898673,15.027657777524187,44.89904374917877,15.951986002946272,Healthy
4.22613644455269,78.1439657446617,73.74764701772888,33.08564246532411,41.9508610827944,61.01291562938379,173.69089920487372,Healthy
5.626651653816322,48.58032695770799,44.34039708353025,61.373325599730414,33.41335771100563,28.70738582620369,240.5826880768345,Healthy
5.94338644844741,130.60147661772862,36.142143472186966,2.360801811494617,25.32951075466881,25.67448546968074,168.31161756692183,Healthy
5.356745158869479,129.1703195445001,5.284624375440674,21.225489310266642,30.064084959249907,54.36363589748823,19.14407712163999,Healthy
8.143687545759647,70.33205479609336,81.64732266362644,12.891269037306767,36.09648668116854,79.33579011037425,208.03417226949344,Bacterial_Disease
5.7837666334679465,45.90375916255619,32.19459815614479,33.564184211356185,37.0561164547001,41.549182203883916,18.17907440199259,Healthy
5.404672548436904,103.19853795392947,20.738749082293634,14.002532603405118,42.19629632866376,64.98783111482561,245.24066850493153,Healthy
6.713480415791242,5.13981208762933,91.53619493587487,96.86740372673867,24.939497611346795,42.292027241825465,12.91025499200832,Healthy
4.704621124873813,66.46766084611117,95.36929609501684,4.065586309290712,20.269381850678826,51.089044871443264,41.219214303111244,Healthy
8.010984903770199,47.08527519784669,105.30168491607324,86.48367008749972,32.38824933764447,92.51570547790598,82.53227715698056,Fungal_Disease
4.372753218398854,128.87502391435766,70.5007654874028,19.699096315580395,24.55047647478356,88.46717003959357,190.00943767824,Healthy
8.934434683002586,1.680423818175556,125.16764472854412,132.32260400490557,30.810945888214228,61.281403473410386,292.90772988939176,Healthy
7.861223846483287,77.39408260056888,131.0879854757519,130.6331702353796,24.69950294595826,39.0484501977663,35.346855785980324,Healthy
4.993578407670862,103.69290134932764,113.03193157094852,31.570434352934768,15.354852533736107,35.454713018641826,42.812300764175525,Healthy
4.027610585618012,67.90251825336577,88.98308748114621,86.01898175122413,26.429936308063546,96.32698824285714,110.6611190102941,Fungal_Disease
8.07730714227417,11.956424222781033,42.52093350276641,3.920744726144181,34.18212376793615,36.217327720855,250.86574132659607,Healthy
7.534286719238086,136.1445946039063,137.61228902683098,130.45039602716437,37.97493326836774,84.65346487300313,140.16928582524426,Fungal_Disease
7.645035840204937,72.52146039265371,38.37906340687137,73.21822314683935,27.26641968787914,49.517616762842984,96.48318007674649,Healthy
7.856351733429729,85.98607420466159,28.37196907866035,6.051241198489059,15.783326157364032,98.85278780465907,168.3611496626584,Healthy
4.3702232586704515,33.125369579051025,61.90157593012159,47.949999021139234,24.514069837730105,49.45245922902303,78.156959233725,Healthy
5.792328642721363,67.68973191495253,7.9576798997343845,10.758924660572788,37.520287509459436,48.12132999285809,120.34797217425628,Mineral_Deficiency
4.579345297625649,60.08092887416506,136.9892250540507,55.012221512270386,24.45007447159755,70.99709031020984,99.78154476961257,Healthy
8.315517129377968,10.485417880277723,82.38069789829947,93.78968790258523,34.37857777614778,96.92134453014555,241.24230672439379,Fungal_Disease
7.11649063413779,14.86244949664541,77.97329283298454,65.78458712580155,27.75247885873314,98.09676846371462,277.27671793140024,Fungal_Disease
5.654490124263246,117.24615274662844,91.81147918596079,53.72110446072362,18.442809378828883,76.57649171735882,227.87165764707356,Bacterial_Disease
4.317791751430118,33.57479330892264,69.58331068880894,16.681986375665073,37.8652677808076,80.36850925090829,131.72507280899504,Fungal_Disease
5.554911608578311,27.294158009808275,4.488892393235822,34.29146639711188,12.947470892474046,65.07217407784222,151.30049324899915,Healthy
5.625916610133736,70.68760317501949,85.72358043765554,14.020060283369158,28.37115989643027,80.46205913058655,37.522108178830706,Fungal_Disease
7.64803089169032,107.62459839075181,100.2643427739003,113.04982243193251,17.311186198519174,88.78237239763973,224.05941334036135,Bacterial_Disease
7.187787356776066,8.672512601058308,58.34486848736744,18.93357591786116,12.347296998948147,58.887624255601864,178.94270381851322,Healthy
8.436063712881634,80.75310874935582,106.02138008996701,83.35227131684509,27.60268779791371,69.58898102640825,270.7319988412309,Healthy
6.361074625809747,16.68946199768027,31.780181907378886,47.98365790243842,27.484675457722325,62.985335618643816,60.18334307254596,Healthy
4.597971229691509,5.104547115586584,30.978722749265764,31.63697385172569,34.74153155865023,64.99764908229417,227.91783657978362,Nutrient_Deficiency
7.566223936114975,7.384153302710434,22.598378276260355,89.52558152889452,36.06627425681667,91.20383278991527,205.4014985157569,Fungal_Disease
7.803925243084487,116.78297514918178,52.07926637048266,63.98032331277169,35.47270210425139,48.44934641644562,79.75366014292565,Healthy
6.806385987847481,16.516147707928617,118.5816849544717,56.02036541983828,24.334555652086426,36.65472204804993,200.21359186224754,Healthy
7.854835899772805,6.3211910177208726,115.907688700869,82.99928068491101,32.10914255292969,56.50240882189033,277.31201417299485,Healthy
6.468977981821954,61.30598420000772,53.59538911489053,68.7774679886001,30.193083492538612,36.64681523850121,275.53079630013565,Healthy
6.61366414690997,118.15908607188346,82.47662303723313,42.48778919721851,24.754661464092187,59.87203405296153,215.8879723548424,Healthy
6.137705091792748,36.73717270850227,100.91428430648818,78.26858028713524,30.902444296509763,92.28064842856469,14.421933760218032,Fungal_Disease
4.127095633720476,59.039766453628296,33.768948447923215,93.72980071709723,43.15367568471919,69.39468163859823,261.67930119604847,Healthy
4.539457134966522,5.589154558925172,23.53975202526459,3.7370422021595995,16.751281028848208,88.43462826424621,197.33358210136197,Nutrient_Deficiency
4.157145928433671,62.87099197888262,136.09343904972354,65.22204204707455,41.70202335249342,33.29527356924095,93.13027595482033,Healthy
7.182052056318902,80.86583128919871,86.45802384934659,8.075659841696128,11.870942989411942,92.06988740297415,56.175108511709794,Healthy
5.571779905381633,79.92698752530028,137.39820105671294,26.09675796953555,20.79362245155812,68.14297315256925,34.86115889919513,Healthy
6.542853455823514,46.53973690441112,47.285838198512074,78.47122277091623,20.085083701403487,22.540783099238382,15.071069777328294,Healthy
8.537832369630465,44.174645292838974,98.42443799637842,121.2664481371813,31.9227787758317,70.64951642280295,226.23097438522694,Bacterial_Disease
5.246461145744375,14.927306651123704,31.16450911577328,123.59279508638788,14.59287331220516,96.11175650087344,70.7528996829826,Nutrient_Deficiency
6.051914615178148,51.351764890477575,36.56802397834781,9.792161419408378,40.88216641439138,26.333360038028964,7.275880812976521,Heat_Stress
7.777755692715243,13.929253642215052,71.66629697774735,58.674712080138924,38.99929929627645,66.59649043756576,119.18119555259679,Healthy
5.143990827458112,107.32343225968722,44.74653757112997,81.62090762063718,32.822303688984725,93.23828822957718,144.7821241777017,Fungal_Disease
4.384899549143965,135.27840168474603,23.467018937681825,20.58978663704808,26.04448411272692,20.775613466749967,50.76906927003807,Healthy
5.44875726456884,135.81042393333897,36.80329827850564,107.16051034426803,42.653461474972744,70.47303411726585,13.214500848764931,Heat_Stress
4.8061064362700225,121.10995391255514,5.004775225221049,104.19293618121344,39.076129415219455,57.99218334647701,56.73764492942066,Healthy
8.648488261712865,84.11090090754668,98.61930700684812,126.46774191895125,27.47603018284357,47.759145491888845,203.73082855097232,Healthy
8.040601897822086,98.12119761414318,68.89633199202062,1.1880416916820224,34.56556740590089,70.20291919563009,24.67310317536192,Healthy
7.167018782552117,39.92881237525797,13.194029296633587,30.335794158460374,29.84254832628896,24.216167566993356,166.51110916709814,Healthy
8.357302950938589,88.30785882416689,24.03715903798877,115.80613999434505,30.57797834358926,80.245043702992,43.92359637245,Fungal_Disease
8.018360384495573,63.79093692158284,14.354835335770161,93.88120711577095,21.584162430311494,20.35835815357661,58.70675207412581,Healthy
4.932850294430179,67.48242756877055,85.7629931586227,125.2145795177887,26.172961161871385,44.55485950338818,117.92336498000961,Healthy
8.462794992449888,106.08871845252212,13.189450905749132,8.005151634237313,12.734250077641047,60.31669101477427,30.2476008161194,Mineral_Deficiency
6.696711209578254,39.46856978361523,105.59952662493025,83.574955200302,22.507204208260738,50.161780045324136,51.96105083466386,Healthy
8.037200775820313,44.52554563723278,2.8715287048547644,79.66652048511438,34.35399803767532,44.5980748164466,104.68572343540625,Healthy
8.480456499617466,129.44985075800912,34.91261031942489,4.994418290474531,43.36256106771652,86.46681163744769,98.90070164951005,Fungal_Disease
5.590017374859319,7.871401279136114,124.693334624867,71.8930907677477,43.70724394670571,94.78660594175271,224.78144570271957,Fungal_Disease
4.550259622638384,67.98880177786765,100.59438453711444,85.33284358338939,29.450300419371207,89.8970147924711,22.43469153792731,Fungal_Disease
5.139675812709708,127.79211205710064,10.21556660959628,26.78104438829501,31.23177881333537,61.794505043999976,258.135220699903,Healthy
6.135538943131282,85.45082109454198,114.95765462792517,38.26614163745281,16.500241492533863,90.73313401547864,244.86965122183645,Bacterial_Disease
8.090073829612466,76.4969903896985,69.02491701562867,89.64862848168319,34.33578378327358,93.6689252145235,229.79749190758153,Fungal_Disease
8.303652916281717,34.96418509210973,118.5496238036361,65.56213266399416,12.473057743603519,52.73907176379696,92.81170873893974,Healthy
4.034760652655954,48.05856846902276,84.10356842305508,120.12191205956576,19.963999002980557,42.675668760435634,246.86453566223625,Healthy
6.553736512887829,119.28677821265701,95.45662448460023,47.933447241286366,33.39271715499048,27.861216465065624,54.84062408678424,Healthy
6.0870550157438945,78.29053844758414,139.09021845539914,37.33235217434816,20.860854604022126,58.32735368393833,37.32276175650847,Healthy
5.110539052353651,72.06390712594919,32.52697642936254,137.88123164827797,11.7446405940059,95.70375363507532,13.486900046846205,Healthy
4.599326836668414,13.941159895604049,87.35238046659437,127.55900781821168,39.11546432728373,64.87260224562968,281.7931089016728,Nutrient_Deficiency
5.68807585701814,2.243941903717237,64.44499460803577,4.05898429985718,20.86155024970971,73.40496814289372,92.40326931158211,Healthy
8.714548519562596,134.91592641618686,5.5232734091768005,107.90200614291922,12.208682870053744,29.03070547934781,275.2853640533718,Healthy
5.616014660103776,52.77806342015783,2.0258898104011047,15.446868335528414,12.617585757600281,31.4815731313805,81.7840684557989,Mineral_Deficiency
6.59395310871683,84.4498286939306,16.692000894500215,3.847927276111933,18.811557957606375,57.1578609567738,272.26978780090485,Mineral_Deficiency
7.515094794475889,11.160110246219899,90.87284367539674,38.31737223528884,16.230558152753417,96.10118391869806,271.1787158538265,Bacterial_Disease
5.81814801189647,95.63600000122652,79.4028323078749,37.7084230685546,37.10050412230528,48.862771327322314,277.10281350321384,Healthy
8.858910413604804,130.55933921883454,77.48013856292184,114.70462672857505,21.258941633346204,90.19872330540268,148.84603178525813,Healthy
8.812236474710556,80.59313541963876,4.459946753956412,99.49341443199692,38.164352476394136,29.623087474056923,259.7838860396676,Healthy
5.258911479126821,17.65614513255748,65.70241949040098,137.425319826482,16.084609923810348,69.3613765546968,285.2297688501961,Nutrient_Deficiency
6.4862425294619275,81.44101384628674,129.447194497954,99.61180604365458,27.250771284042933,68.04903815284146,97.38508256915385,Healthy
5.504391549083849,107.28860983465133,55.66286170349053,58.55577745584671,34.08129967435951,88.78998000562147,125.66232170476653,Fungal_Disease
5.424202471887338,56.89831512036261,87.48914577038389,97.84987253233037,32.81967988530492,20.26533635239212,215.7720562007232,Healthy
4.184434736772664,123.1772847118055,109.1746145872401,139.9242694060963,31.039529347559405,35.194533375805776,90.10794651699027,Healthy
7.047821669899484,90.81561347003102,109.74953907986426,99.41986355875393,42.368756067590944,37.57501003435854,226.1427926737977,Healthy
6.5133951161443076,125.89484856048836,72.699211535338,106.63538983724456,17.998380169736052,95.997287047259,22.167643564060178,Healthy
4.257393756249947,87.29074357462721,120.11327235632709,131.37110212663632,27.280172156173688,32.295492501591596,157.04951528656267,Healthy
5.393232321183057,18.380316080675392,54.792933070924576,15.911176583635669,40.9397392525343,22.956988017644832,36.69404522512356,Nutrient_Deficiency
8.541329429833269,43.35683955472648,124.41705006987176,98.66980108268176,12.726281795830497,62.75691957934464,87.99704293100294,Healthy
5.197809453334862,28.251292755343968,33.63180329537634,119.11283411544285,11.956089388857635,62.284676994694536,77.5876177459416,Nutrient_Deficiency
4.7244743604561155,127.23570968036073,39.230296978679945,133.61300403092503,18.1655800645402,87.52375722942914,251.67962206879983,Bacterial_Disease
6.447263801387815,106.45600942024757,7.436887387860153,29.535700559637913,32.155742683830645,95.90877201422417,58.05517662185924,Fungal_Disease
8.928252270553003,94.69577164740085,111.3814571159196,70.55006108139419,19.09578692574324,63.08363537121048,242.5343760477357,Healthy
5.210276357557502,42.13528474842703,58.38773307257878,95.27767867022746,16.658395933307965,94.39953459357244,238.1881037723766,Bacterial_Disease
7.360677737029393,25.766268087029893,32.07632594759586,34.64548213018724,26.058081037540223,78.01273210398637,149.66491666716897,Healthy
7.808098076643588,105.90315231844765,32.45063886632116,84.06620085503836,31.475932406929402,41.1647302396468,70.15297667883888,Healthy
5.188187719961999,66.38211242307115,126.19599177209264,36.06102954971991,18.699519745585913,94.2736568755141,68.06890198686682,Healthy
7.641081743059297,31.610537301088076,116.74832406454516,46.68398287443062,20.52419153533097,73.39545409454998,139.47739413475435,Healthy
5.838915663596266,86.32707694313851,77.49432395000566,61.81261751152111,31.474575668402984,53.127674619410705,2.642702218054893,Healthy
7.161529152967898,5.646739299383277,86.25551205820095,74.08661382451938,43.10084476963085,74.41936676135445,159.40522638340985,Healthy
7.167648553804473,45.66383557795549,66.40557987704074,62.911222027521084,33.61596046033309,52.10502621950007,285.8338577301166,Healthy
6.678873420373792,65.59797924275885,54.83331600303324,69.04737277031009,37.4016450254596,29.13470143903674,46.41206455877895,Healthy
4.451448850272041,20.71416677531682,128.1667633705664,41.802425880360964,22.838353316441406,77.51829977415198,172.00368644268102,Nutrient_Deficiency
8.17651247794619,137.85162686271755,17.58577849284229,22.255113163168282,19.52890257845631,85.9270089736595,288.533606593337,Bacterial_Disease
5.603900324858679,29.273631042545997,58.58255056027191,6.62899682575752,25.899371012091787,78.30449592155102,258.15664184748005,Bacterial_Disease
4.932592551999271,18.249438206057174,48.238667118302544,27.437021148833477,38.249649004908576,38.329173420534126,255.11403491440208,Nutrient_Deficiency
4.20387570777382,28.494882344165497,69.74110083516078,81.47210981080963,25.970487462669453,96.53080107820904,246.55497911885672,Fungal_Disease
6.954464715941209,107.66855864236139,64.06846243632451,110.05616269243853,39.635389307645134,22.020364935292474,92.70708181685569,Healthy
7.387821809211412,59.570792298057995,72.6445344311514,23.694663642005235,44.60701932432945,46.61482379005125,267.18504938004367,Healthy
4.082939144639281,79.15823156535532,19.588656811779174,15.197750088170785,12.520933300561772,40.80739476279164,282.4021053699513,Mineral_Deficiency
6.560465291496405,2.941281978090504,71.83981021185879,104.90065047689504,11.589355462929628,23.850098209188076,148.7377269897118,Healthy
5.1324788759896895,4.820383200264038,33.93863394420952,42.72216627522056,15.235639601967664,52.45837543909347,106.37131417783763,Nutrient_Deficiency
7.225863952047249,62.415576975782265,25.806388858346775,133.20992149182933,23.452938650702116,69.84918721302196,124.26870468175683,Healthy
4.871832145024957,114.33173404822729,9.076790630066771,100.00451588545222,14.586477320090134,90.6042290788081,100.26193254937968,Healthy
7.45468869051233,123.93344301905913,106.77135822585973,45.74584661402432,40.47325671665646,99.17517729531761,63.72553260736203,Fungal_Disease
5.933676731502687,12.13891946338963,59.8418689199184,40.53598469111869,10.810118785947234,84.64716691235185,185.53454107586683,Healthy
8.683649943683672,75.3708342941432,87.73011566364617,73.31777407798327,21.052745071753787,57.49444149702598,168.77906587359686,Healthy
4.687604720729967,127.85215607909787,101.86306806266407,11.08025355894932,16.464312032297187,77.89635407736245,138.77552131178268,Healthy
5.705331755251293,54.31618561570409,95.10433314389749,16.47471177034186,42.60387655551363,87.48990308717126,28.753616005449533,Fungal_Disease
4.567367606202946,116.1392163999716,65.87010067255552,24.62010338426695,33.43183517115098,57.22457571349451,239.06788941179994,Healthy
8.623468091392814,18.71739161592107,54.305794053242174,108.46130306263842,41.921058975798104,82.80435472203999,52.480068825236756,Fungal_Disease
8.386696766904905,130.95522855349182,52.63438734969292,71.94003029767714,44.03150486086377,58.61219346503014,34.36861301881444,Heat_Stress
5.289708138575778,105.19926445438237,89.60683157020789,1.4793971884220114,27.39843852870792,50.91967927013782,186.92141864488423,Healthy
7.299920230170895,131.78681499016622,69.27120969186228,94.29231384609525,18.20116878168092,62.0872670227009,119.59330837131695,Healthy
8.08611100100608,94.72641269735091,118.87851471839149,59.31662501246959,16.780507516880625,74.06837901017158,17.94254260569884,Healthy
6.776004057997311,50.87655047991978,122.4582778057397,71.51933109493172,17.80216015900442,78.1505645054878,106.67050648831746,Healthy
6.648252891780032,131.34536415346113,23.878452920912586,29.976274077810977,34.8007657667701,48.53890151136863,231.53410568548884,Healthy
5.209261454502259,38.579348683284984,19.07271121640159,77.24951197517451,11.415600484305026,65.70562012448279,184.57476156512928,Healthy
4.465513839029496,46.50415308864255,88.25612964503993,137.0814535652084,11.79763755614502,92.78966992643576,108.83580689609904,Healthy
8.486078789766633,98.11317852024365,42.17160472871912,10.282256740806604,31.28500298341025,98.10503200885118,57.541437490376424,Fungal_Disease
8.502090285816653,107.14428193355408,2.5999006271138403,39.74843595302029,32.47200013580923,38.17984729471636,189.53868624143198,Healthy
7.165507286366339,130.11648773888155,124.40997371081372,34.01966300051617,33.284202351286105,35.42649325706732,266.26659028390657,Healthy
5.6951489552435035,28.67233726786933,31.766107414133156,34.79690350516514,23.015817660600693,74.13485067429188,193.88181540477413,Healthy
5.746047873063304,111.71972493069136,130.09929123601327,53.018890059152824,38.20807110499536,53.17471086587551,243.87115639506726,Healthy
7.629778394351197,103.39644747557489,100.4408231229555,114.53536986418345,28.676860570431614,21.937787073450963,156.4583515663113,Healthy
8.485551299762886,8.931237875503701,106.7714885876078,127.80021659501423,13.69129705032968,47.74894965178273,215.39133202230863,Healthy
8.435432121325587,54.21123976942897,28.20460941104246,28.310112244256263,37.89847574735708,84.53957947778017,268.8680321335057,Fungal_Disease
7.899377729288119,39.587163988413806,32.78721958635381,76.01299131273578,43.35737251946604,83.7941544306546,231.95369347759654,Fungal_Disease
7.210158230771439,42.62865940956426,72.97748553536921,89.16585610316724,12.101270955082553,59.57481190532655,272.9561860194437,Healthy
4.4206998249752445,137.61256313765813,24.0939793709807,73.05584641093829,23.697296854520296,57.80623479100282,129.34188063481795,Healthy
4.808143570473069,89.9888378871899,42.760436975624515,60.77069518756874,27.063061569216167,66.36059539475019,271.266076538117,Healthy
8.492770942635396,100.47466209108994,45.004746912692625,26.876570820293296,15.126476602741093,37.55173684508608,186.47017034451227,Healthy
7.03214529829795,136.7264692241013,22.348190655386972,68.35071028789339,40.3698131724007,62.08348999127644,261.0146298245081,Healthy
4.045985258083149,52.80824954406942,28.725596675322503,56.170075879586044,19.94523757115154,20.88370880453187,11.81295913135062,Healthy
4.50735771433016,112.25762358339283,110.39725788115592,111.37887075031776,37.40529889783561,58.0447643826507,197.35571457406084,Healthy
7.317508845540279,60.83433486262935,23.407419636617572,106.90461028281932,33.48480687099106,46.884083700047405,254.39252366336962,Healthy
4.025307919231094,121.73471405409717,3.984034858149148,18.759815368793898,30.93160378634582,73.98956847229277,52.26061009295992,Mineral_Deficiency
4.804040257087493,25.292055783582445,88.10969196805138,12.392667358829462,16.724999704379403,71.0682867322102,198.53608003947693,Nutrient_Deficiency
6.743668946832931,132.67606478899916,136.637636714943,127.14155205185041,17.7246232192817,50.46687041462472,247.48641426498943,Healthy
7.459475988463466,30.628039177523153,46.369934047236995,74.97117445502968,11.657194166129926,20.581838518287327,86.38481088979113,Healthy
7.259806297513003,45.67087097733042,16.611798447475323,120.09213121956269,18.424935042379325,40.181890351596834,121.57389837191761,Healthy
5.121346547302799,105.86691277494927,79.8542255514543,8.141156879296162,22.090526331117992,70.66782801513298,170.8553155497658,Healthy
7.56089610673768,55.125719819156934,126.88958955339046,73.71218631302824,39.160085635184885,25.78986744140036,155.75030666536864,Healthy
5.186245437484001,85.14959274730253,109.76864917598704,75.51971204067308,22.823743335018186,28.61139374667711,11.756817911140693,Healthy
5.626998490796339,62.24029014971999,87.15222157778024,120.498284555901,36.41176239679623,71.76280196536698,29.601629425624033,Healthy
7.73245702559012,103.93179119256945,44.10790952506391,13.66539975215905,25.380479845342066,80.46139207594338,30.139973791308392,Fungal_Disease
7.2481644952360735,31.96637533160552,75.8632242586708,33.662378914627304,37.47039091978609,45.72397664101697,78.6803716497525,Healthy
8.24611705247089,8.184118213162781,12.774277782595751,56.915363944181834,44.16950601529639,59.17384524132495,73.75923384073477,Healthy
7.288064461501717,41.99011564622927,95.05235939929379,121.2178065587919,18.394454532015303,95.65690919869269,222.6667151360399,Bacterial_Disease
