soil_pH,nitrogen,phosphorus,potassium,temperature,humidity,rainfall,crop_age_days,sunlight_hours,disease
5.4607232426760905,127.30258049684691,45.70920587285522,60.111074854484784,37.05354721689135,64.00474520983055,51.41060732117062,20.0,2.00175149286605,Healthy
5.831809216468459,1.1512383944448135,94.2149842356542,94.93113142673037,30.30035061622801,73.46808325370522,77.46728456706259,19.0,4.747399140414951,Healthy
6.28034992108518,103.05150020719196,74.31310993265826,107.45959872286655,15.411224620955911,32.66546568601506,152.10261885302276,103.0,5.796379107615344,Healthy
7.925879806965068,21.300704168732313,53.959384932130206,66.5782233375191,28.038753998763646,82.95813377827349,292.1126939798464,80.0,11.308530491738434,Fungal_Disease
4.998368910791799,127.712147079944,20.872567622020323,29.96012623964138,19.13880593002331,45.631305513202776,205.27650204106678,66.0,6.642367844072743,Healthy
6.571172192068058,124.99143154258401,3.099482811900427,108.26320998158702,18.83128835900743,69.58890137261386,83.88653944704743,15.0,7.069830604776293,Healthy
6.962072844310212,91.54616049169603,30.636854862276962,44.84917848230786,39.03352372838699,29.174386019360696,114.72181577261296,26.0,8.641231166211272,Healthy
4.232252063599988,94.11278097208472,15.045996555615378,24.515507701140066,23.322554838580213,45.71361929255736,121.83994569629317,22.0,6.51488011151555,Mineral_Deficiency
7.037724259507192,0.7474798757563961,109.96230431931352,88.42962658950185,25.775333118678144,71.90938344533134,46.09128700331314,68.0,6.323845695787986,Healthy
4.8526206184364575,137.88201925590428,15.749714093943954,12.663513378649057,39.50376582230414,41.93649058322005,48.19625665790422,56.0,11.74378589023413,Mineral_Deficiency
4.325257964926397,122.89656450061402,101.39195322295706,135.9893745120477,13.07267190015949,90.42497573998537,44.51841704620934,13.0,10.12320957632961,Healthy
8.744427686266667,125.31487160221289,53.99221656865157,88.53561701769917,30.811624858186732,72.89827195547363,156.49924132107506,35.0,9.017623659084082,Healthy
8.828160165372797,92.29423518712207,10.272974564128637,138.0253729290458,30.237548848056324,89.62227146374366,202.25582602191247,41.0,6.805376599009391,Fungal_Disease
8.041986740582306,48.270170011635116,113.78220692042201,47.445079287009044,24.882509924333633,51.63125618008966,177.216205383248,65.0,5.463101108976641,Healthy
5.523068845866853,125.11081087266732,81.14827983312587,135.9687225666557,39.04211244984325,22.718811409974002,293.3301556360046,76.0,7.919018496172067,Healthy
4.48836057003192,40.81236994116693,33.00661180090023,20.378714682007303,43.00115214674924,66.09119706840822,37.76237167729556,20.0,6.462116471886809,Healthy
7.421165132560785,78.7796160679084,125.2553644065735,5.697268128583984,26.286755166976377,47.135480218029784,295.9423218908266,93.0,6.665897542228086,Healthy
6.200762468698007,13.962336128143535,6.336163941877205,4.617768463644358,25.96514678494399,55.85507007378826,140.00218016636757,67.0,4.216028311773133,Mineral_Deficiency
4.610191174223894,129.07378821858504,28.254745147686805,65.08185188389179,27.572230538476067,74.4888171138199,65.5898363331413,61.0,9.912741647752577,Healthy
6.475884550556351,19.707864087969867,105.28656989282054,11.62058764700327,35.30934107915716,76.05317336566974,282.9842478017271,38.0,9.910766258748684,Bacterial_Disease
4.171942605576092,31.48555280225702,99.31291024338448,71.70350378346424,33.38211017446368,22.20451318926523,140.58399304337777,11.0,5.009228685395168,Nutrient_Deficiency
8.54660201039391,78.1387821379501,40.498037121426925,45.850070491246065,17.799223222241046,81.54421382716907,104.20408656315612,116.0,4.891212736506149,Healthy
5.293899908000085,106.97302002981742,8.683482549389636,46.988058946376185,12.236337200977015,59.48151319648631,64.14303114538698,77.0,4.7805061059231395,Healthy
7.31261142176991,86.70918283108185,120.13093011149213,88.98525951632377,43.223894543587626,64.535901865964,80.36263533474065,105.0,3.626476631829903,Healthy
5.558555380447054,32.49874779202186,43.917669329786364,22.833720861226826,19.13744159067965,43.8395348151882,293.76585306816577,58.0,10.582214844633056,Healthy
6.600340105889054,0.1320259538486468,27.39987808995713,107.31747184756235,32.35088396417071,53.66670288004648,91.1920319714323,30.0,4.655820222757022,Healthy
6.733551396716399,106.00108124304148,72.24865513053679,81.48432876900887,38.99533009603028,76.83001071834654,293.3417771278815,26.0,8.986556837107777,Bacterial_Disease
4.924272277627635,137.92902562755313,127.43180789954263,128.09224803865152,20.50968626915152,82.13710423554068,99.06449598362614,118.0,2.996612921990163,Fungal_Disease
8.847923138822793,113.38783684285266,6.096520898072548,51.077691527453275,32.2401694779925,50.96849449343824,69.42553967656858,86.0,9.353817214694178,Healthy
7.875664116805573,64.42892654192615,107.21257232432428,137.58009888939756,13.776508440222873,75.28940261210641,55.009254870554194,105.0,3.473061971157218,Healthy
8.697494707820946,126.52741659587493,80.14625191141924,80.61587053996325,43.94760055314813,40.643480135075045,123.55635158219911,12.0,3.588081820546371,Healthy
8.474136752138245,57.378674236569005,59.56287631725437,136.27627386625474,12.035539626771905,86.56181321420122,71.04193456050815,51.0,10.315315384608576,Healthy
6.989499894055426,73.49077179408546,104.1712621747084,3.788491566596146,25.33611358443417,68.78513911258922,209.08138914811593,57.0,4.90919330683103,Healthy
8.609371175115584,66.79816743539565,135.21541942182853,101.91668513773432,28.788673472100815,82.0149212853516,71.93152060919353,104.0,3.723862099544694,Fungal_Disease
4.442462510259597,62.667342173173495,32.08886956277674,114.32701340098308,37.66686225321774,58.17238818542779,250.61905349936075,40.0,7.368927403640806,Healthy
4.979914312095726,108.5267077011468,20.110631110096747,7.44426013470826,14.239498097534742,38.32874279855642,250.20337754645007,10.0,2.748587026410851,Mineral_Deficiency
4.22613644455269,73.74764701772888,127.80344433117759,81.0557529622744,25.42827908493118,54.338489065091515,85.65791221441984,101.0,9.104223980666205,Healthy
5.626651653816322,44.34039708353025,93.65343084402252,112.27192110252277,20.48990493402083,50.51883155826566,226.06203914604893,96.0,10.41344938060142,Healthy
5.94338644844741,36.142143472186966,61.31804301867524,78.54542153123019,20.9203750492669,46.61732347521273,257.263762793836,78.0,4.484024797602596,Healthy
5.356745158869479,5.284624375440674,80.25633983699963,8.93390265676533,37.25757706228378,36.97389981931827,177.03985318114397,10.0,8.979986599638767,Nutrient_Deficiency
8.143687545759647,81.64732266362644,104.38594672467417,97.08261372576361,10.19113307611416,80.73337135038449,109.89972325921646,89.0,2.537921537961925,Healthy
5.7837666334679465,32.19459815614479,108.22446581880041,8.483568054263209,36.21792744675882,26.90813290564484,132.29015601380374,84.0,6.780230782498296,Healthy
5.404672548436904,20.738749082293634,128.78518531465505,114.44564530230139,38.363945054308715,91.00487439086672,235.86865951043455,45.0,11.519480355009657,Bacterial_Disease
6.713480415791242,91.53619493587487,59.75799044538717,6.024785662937216,41.54767853447241,34.001977831820284,87.99523919904424,110.0,7.380621504409762,Healthy
4.704621124873813,95.36929609501684,41.077527402715305,19.235633341451912,31.94086311306692,98.38989214812331,100.3387003128582,89.0,6.107823089560348,Fungal_Disease
8.010984903770199,105.30168491607324,89.55299735057787,38.51506267325759,21.670936489528444,99.07744384696595,48.235300877355215,68.0,2.058615521598928,Fungal_Disease
4.372753218398854,70.5007654874028,58.201905899134246,88.671070916512,24.953215639210473,51.87096329929214,119.71572090390077,70.0,4.559246524197626,Healthy
8.934434683002586,125.16764472854412,83.24378355285691,136.69027394838284,43.94076288006002,99.02568581058104,25.954539674845776,85.0,6.28484146906702,Healthy
7.861223846483287,131.0879854757519,58.798011783833026,16.495199366790818,40.84153892525483,89.52548138245811,96.31033229673345,103.0,5.774264181937959,Healthy
4.993578407670862,113.03193157094852,21.419410134944428,19.979073689948578,26.22340681848047,26.59442215573325,112.04381428435711,117.0,6.389578500838363,Mineral_Deficiency
4.027610585618012,88.98308748114621,65.71974523225418,51.64185553813724,43.007205248882286,95.78628509028945,76.64373972723963,13.0,2.2364866752177908,Healthy
8.07730714227417,42.52093350276641,96.72849507174459,117.07067928574483,38.80342063922606,23.401150872367538,30.407435740496446,58.0,7.312424971972513,Heat_Stress
7.534286719238086,137.61228902683098,111.89973307347098,65.41233338511398,41.53814515809282,34.55314349912857,156.5001727684665,50.0,4.513462460878166,Healthy
7.645035840204937,38.37906340687137,69.06567875151656,45.02548403581503,33.904203210157235,66.76764326773394,259.52435092664126,111.0,6.006006590623593,Healthy
7.856351733429729,28.37196907866035,23.133304629456127,78.56853650924057,40.01789152116983,26.458974272001086,100.69342374014113,69.0,10.864163554608979,Healthy
4.3702232586704515,61.90157593012159,58.05627935092042,36.473247642405006,41.2118149467014,32.938220559149514,71.0404714260416,81.0,10.281072525270341,Healthy
5.792328642721363,7.9576798997343845,110.08115003783776,56.16238701465293,13.2205804589235,96.2793429689791,85.51146530715103,81.0,5.979672745404988,Healthy
4.579345297625649,136.9892250540507,57.8002978863902,46.564720892485866,43.782594183123045,99.57503079100864,258.566154391271,30.0,2.5405845915505236,Bacterial_Disease
8.315517129377968,82.38069789829947,97.51431110459113,112.57974313805043,21.676458456742218,83.85092334242378,158.3422768823393,49.0,10.88899096832655,Fungal_Disease
7.11649063413779,77.97329283298454,71.00991543493257,129.39580170132012,25.39648283541744,61.216751317176225,39.23710538123243,81.0,5.989919723027075,Healthy
5.654490124263246,91.81147918596079,33.77123751531554,106.34010690196766,37.716631571748536,92.02407485533402,212.76649471663873,102.0,6.795470933561728,Bacterial_Disease
4.317791751430118,69.58331068880894,111.4610711232304,61.47170064419769,33.27137069503742,28.951901670685494,46.31067997003484,88.0,2.856951895284135,Healthy
5.554911608578311,4.488892393235822,11.789883569896185,70.60689684953293,41.257096935262005,95.43134953960072,18.073320882670995,87.0,8.925412169958685,Healthy
5.625916610133736,85.72358043765554,73.48463958572108,17.510317150120997,24.020081277187025,48.12423419643458,76.70546294937517,111.0,9.121208738824414,Healthy
7.64803089169032,100.2643427739003,29.24474479407669,104.5610595588353,23.06508572866555,88.91915129865555,50.427053855029754,83.0,6.086673919905993,Fungal_Disease
7.187787356776066,58.34486848736744,9.389187995792591,83.50659511530617,11.10910973394619,73.46987247883128,181.49924231240044,100.0,10.888817363651324,Healthy
8.436063712881634,106.02138008996701,70.41075119165484,126.3415994592411,26.195388183438034,96.82194432445776,145.36992220201256,49.0,2.4863400073940016,Fungal_Disease
6.361074625809747,31.780181907378886,69.9387018308893,28.085560100521448,35.342476961518805,89.17423582366546,217.21936514786017,36.0,5.075405194437906,Bacterial_Disease
4.597971229691509,30.978722749265764,98.96612623460092,106.3616570705657,20.54125511691756,91.0318250840725,153.47131507807376,51.0,4.068517464082787,Fungal_Disease
7.566223936114975,22.598378276260355,104.26509702726669,95.85403264068655,26.19542797858445,70.54034848960244,125.7017805628163,113.0,8.979065682524197,Healthy
7.803925243084487,52.07926637048266,101.89080841700554,37.2183747333653,17.678921896984733,86.65268247810207,157.86560713132292,108.0,4.0466798501822865,Healthy
6.806385987847481,118.5816849544717,57.3382226083457,93.43300953571551,37.04757320550112,80.57049206090709,130.34583392633334,45.0,9.027252401534623,Healthy
7.854835899772805,115.907688700869,88.43657021171876,129.41227328073094,12.117904646940149,32.92985047231098,11.126068174211856,20.0,9.965579531433043,Healthy
6.468977981821954,53.59538911489053,80.77233397015445,128.58103827339664,34.68840692501744,71.88775130825944,204.209733898872,86.0,9.832376514904745,Healthy
6.61366414690997,82.47662303723313,59.01864585636874,100.74772043225978,23.262900411074423,31.85404372161269,288.63909786433663,44.0,2.2805200519718243,Overwatering
6.137705091792748,100.91428430648818,83.60977718603905,6.730235754768414,11.455862428549228,89.55648975084239,126.61006711081392,94.0,11.305136639007184,Healthy
4.127095633720476,33.768948447923215,132.61470273887676,122.11700722482261,39.8714355552125,25.275983947197478,127.11989513041401,46.0,9.146362771165334,Nutrient_Deficiency
4.539457134966522,23.53975202526459,27.005124115392828,92.0890049806356,27.070265211340782,98.96373361546202,13.730663591173965,117.0,10.12787533056836,Fungal_Disease
4.157145928433671,136.09343904972354,126.80809340997368,43.46079544558282,30.976163936564518,52.05013329101692,267.1137254060245,21.0,8.457456144715,Healthy
7.182052056318902,86.45802384934659,7.483771957647772,26.215050638797905,35.62107420335599,33.65034829611485,278.736416238879,59.0,7.291231728074733,Healthy
5.571779905381633,137.39820105671294,43.17448980623249,16.268540819624395,32.927605155041604,94.85399869289783,243.94173540424296,34.0,8.446779773252851,Fungal_Disease
6.542853455823514,47.285838198512074,40.340334805613956,7.033165896086537,35.579990478511405,23.634078898387834,31.903641462557008,101.0,5.601330868653881,Healthy
8.537832369630465,98.42443799637842,87.6911151033268,105.57445471310591,36.67985896022502,57.608450760718675,270.06710434618174,72.0,6.5781530186800214,Healthy
5.246461145744375,31.16450911577328,18.371493248820645,33.01801985205854,30.620303569761383,81.61817023396021,7.186699018512255,117.0,9.124305868069827,Fungal_Disease
6.051914615178148,36.56802397834781,123.52866565756553,3.3954110460557096,22.797324081771485,45.34003803453608,133.37229697089262,91.0,8.676449357257486,Healthy
7.777755692715243,71.66629697774735,115.99719718510578,55.6178912578785,18.50997524007199,62.30677359222409,150.18709623041835,19.0,7.935335924124687,Healthy
5.143990827458112,44.74653757112997,91.28921475593889,67.56499128292745,41.60161328284755,76.03304130510415,250.20063030790166,67.0,2.4921389413574575,Bacterial_Disease
4.384899549143965,23.467018937681825,64.17793645090768,23.692232326017766,43.94736956233771,96.15811368010567,225.2577640361913,112.0,4.877941648779463,Bacterial_Disease
5.44875726456884,36.80329827850564,130.61384589989098,6.166767062756968,22.51819642843731,28.216211141682397,239.12906894996573,12.0,8.034679198136946,Healthy
4.8061064362700225,5.004775225221049,116.30451766087783,26.47756763372964,13.930875517530508,32.57813629719358,260.3702848672124,78.0,6.636209918427777,Nutrient_Deficiency
8.648488261712865,98.61930700684812,69.90412073137428,95.07438665712041,17.788806449075093,60.70967161552535,142.8212761478177,64.0,5.380826191976726,Healthy
8.040601897822086,68.89633199202062,98.26226962360357,11.514114815168897,33.473357109551635,53.47799689200375,234.07570605515144,21.0,9.170251706031577,Healthy
7.167018782552117,13.194029296633587,79.37019330515584,77.70518427797913,16.052667948541576,52.86369285469331,20.409928321631675,87.0,5.870296986315172,Healthy
8.357302950938589,24.03715903798877,82.31191337435703,20.497678307143335,37.304279557134585,43.756920234892256,133.36392682516163,54.0,11.084150443393494,Healthy
8.018360384495573,14.354835335770161,46.336649721245976,27.396484301258713,42.306058395614976,64.8547838807165,9.039802460892332,50.0,7.316943948416615,Healthy
4.932850294430179,85.7629931586227,64.69184464748554,55.03090365733782,43.72780302775965,90.6630668932573,274.5945195955782,105.0,6.8350910816747374,Bacterial_Disease
8.462794992449888,13.189450905749132,10.937000310564189,14.115547047522387,10.326392709121174,32.87394724302911,287.52413458587625,51.0,5.371959469655945,Mineral_Deficiency
6.696711209578254,105.59952662493025,50.028816833042946,24.2484903895098,43.53539577340458,37.22290635966061,25.181718086448836,42.0,3.342316730318378,Heat_Stress
8.037200775820313,2.8715287048547644,97.41599215070127,48.85333760318958,35.90680466953662,73.66587982396686,159.78799332232816,79.0,2.09607645565326,Healthy
8.480456499617466,34.91261031942489,133.45024427086608,46.15366076977136,12.94175812923308,24.495812342984333,97.54188190106073,103.0,8.768907588060237,Healthy
5.590017374859319,124.693334624867,134.82897578682284,104.89800799460247,24.533416407255427,73.90113596504052,102.76028539886342,15.0,2.653750522260268,Healthy
4.550259622638384,100.59438453711444,77.80120167748483,10.46952271769941,34.501591610282816,45.156492069066985,135.2100184126454,104.0,5.250376933510224,Healthy
5.139675812709708,10.21556660959628,84.92711525334148,120.46310299328809,43.483992243136726,48.6283145120012,37.51978957636521,11.0,10.756351415232755,Nutrient_Deficiency
6.135538943131282,114.95765462792517,26.00096597013545,114.27250390352368,15.74494877639874,52.44394990583202,54.23105963517379,35.0,6.78084021306207,Healthy
8.090073829612466,69.02491701562867,97.34313513309431,107.23882955687138,14.47066486744339,47.96700491933719,173.2105980383834,57.0,10.833669088420248,Healthy
8.303652916281717,118.5496238036361,9.892230974414073,43.31213074483855,26.53214686416575,87.29676970236258,5.626772831246485,105.0,2.6151922190898174,Fungal_Disease
4.034760652655954,84.10356842305508,39.85599601192224,115.20344997571026,43.88346128084712,95.68547659202473,179.9403066042602,66.0,10.433874042899518,Healthy
6.553736512887829,95.45662448460023,93.57086861996191,25.59229124049931,43.99827253403037,63.840918025295075,95.6751563360008,78.0,11.314848976912483,Healthy
6.0870550157438945,139.09021845539914,43.443418416088505,17.417288819703952,17.977015936851828,66.55027990679515,249.66192444120048,55.0,11.136237316938887,Healthy
5.110539052353651,32.52697642936254,6.978562376023605,6.29388668852823,21.177150179001007,25.638648641074813,180.00195231860513,57.0,5.3651965201417555,Nutrient_Deficiency
4.599326836668414,87.35238046659437,116.46185730913493,131.5034508207806,41.781119497562905,77.05535426888005,212.42736021365158,50.0,2.9511447067318937,Bacterial_Disease
5.68807585701814,64.44499460803577,43.446200998838826,43.121525678738315,35.71945217982225,66.72790983712672,34.3275543713836,116.0,11.150726647632897,Healthy
8.714548519562596,5.5232734091768005,8.834731480214979,128.46650322490683,44.03107500301664,24.031561904608026,79.75870940450656,25.0,3.5735925897702483,Healthy
5.616014660103776,2.0258898104011047,10.470343030401125,38.16589861270616,41.260192705544405,35.87405336573626,299.00088269161097,61.0,7.460018209167805,Healthy
6.59395310871683,16.692000894500215,35.24623183042551,127.05923430708893,17.528361760981017,36.155473631405016,130.09567407276714,21.0,6.0745460832888885,Healthy
7.515094794475889,90.87284367539674,24.922232611013676,126.55006739845236,36.590440079443916,33.67743615546874,107.6595615972629,24.0,11.578549371270977,Healthy
5.81814801189647,79.4028323078749,108.40201648922111,129.3146463014998,11.699783104604082,72.69167636982216,262.15660769318225,94.0,6.159407298410988,Healthy
8.858910413604804,77.48013856292184,45.03576653338482,69.46148149978713,38.62414725595159,94.27516922846151,9.922382658940453,110.0,5.703104585928414,Healthy
8.812236474710556,4.459946753956412,112.65740990557656,121.23248015184487,31.054486685561283,81.03802602866875,160.43200850283586,30.0,7.868034868844154,Fungal_Disease
5.258911479126821,65.70241949040098,24.33843969524139,133.10722546342484,43.46353369227616,58.189878817113055,63.077164135777295,34.0,7.277506350125817,Healthy
6.4862425294619275,129.447194497954,69.00308513617173,45.44637186560513,43.601135941417745,52.32410383875855,110.44583743612897,90.0,6.521278228798311,Healthy
5.504391549083849,55.66286170349053,96.32519869743803,58.64241679555771,11.778528815852434,50.9166484247378,59.9331215610984,81.0,7.025896212305173,Healthy
5.424202471887338,87.48914577038389,91.27871954121969,100.69362622700416,15.618251994451875,68.099756615666,11.346827864612319,39.0,2.9844748110924906,Healthy
4.184434736772664,109.1746145872401,84.15811739023762,42.05037504126212,26.947246656154206,48.73765271556291,124.953640190567,42.0,11.349147911840397,Healthy
7.047821669899484,109.74953907986426,129.47502427036378,105.53330324777225,40.782273373115224,38.08975769509737,236.76090635852688,75.0,4.503587439555032,Healthy
6.5133951161443076,72.699211535338,31.99352067894421,10.34490032989475,38.50557998036197,68.22743252604664,285.5863297880673,42.0,7.701370629666126,Healthy
4.257393756249947,120.11327235632709,69.12068862469475,73.2897738003959,43.75295092231225,51.25643307420585,187.1558923830037,37.0,2.354783349946708,Healthy
5.393232321183057,54.792933070924576,123.75895701013722,17.123887771724327,31.632944098896928,21.129986331506707,116.65112770581644,99.0,4.956693750336553,Healthy
8.541329429833269,124.41705006987176,10.905127183321985,41.0652867011347,18.97972318465672,21.778489085341963,230.95658206419066,50.0,8.887017836948816,Healthy
5.197809453334862,33.63180329537634,7.8243575554305345,36.20755494810608,10.878732382681207,41.930928892353464,151.56719502876626,10.0,6.573638305409965,Nutrient_Deficiency
4.7244743604561155,39.230296978679945,32.6623202581608,117.45049029877325,17.80242717521921,60.9937759605491,110.28608396719848,72.0,9.301664358159293,Healthy
6.447263801387815,7.436887387860153,88.62297073532258,27.092415756867645,33.63456192837686,48.3391606134391,53.726907765892406,44.0,3.5541213685096524,Healthy
8.928252270553003,111.3814571159196,36.38314770297296,113.18270882227665,42.41961881700546,21.92441219100416,238.83899530111722,57.0,11.880691291540394,Healthy
5.210276357557502,58.38773307257878,26.633583733231855,111.15444842710907,21.23162835578927,37.85214110025923,150.127737155105,116.0,6.45725736815957,Healthy
7.360677737029393,32.07632594759586,64.23232415016089,69.84362777801219,40.64965156012534,27.71354469396929,289.1411223933189,48.0,7.387889771611545,Healthy
7.808098076643588,32.45063886632116,85.90372962771761,32.738055783458144,23.82143869194048,95.89056010891332,240.572880104616,29.0,4.57582599234632,Fungal_Disease
5.188187719961999,126.19599177209264,34.798078982343654,31.76548759387118,20.789493727899263,45.02672605028212,126.0048357426831,86.0,5.391474599437227,Healthy
7.641081743059297,116.74832406454516,42.09676614132389,65.0894505962187,27.809548498203633,21.181309727639672,222.25501226023715,104.0,8.545880293688317,Healthy
5.838915663596266,77.49432395000566,85.89830267361194,1.2332610350922835,25.479572234336533,72.84506015885309,136.0174478556213,47.0,5.417268753050003,Healthy
7.161529152967898,86.25551205820095,132.4033790785234,74.38910564559126,41.98299539809563,38.59583524062537,23.959718524279396,32.0,9.185479302294928,Heat_Stress
7.167648553804473,66.40557987704074,94.46384184133235,133.38913360738775,26.38899315928443,65.33890040248033,155.00431546746563,21.0,4.858589720847754,Healthy
6.678873420373792,54.83331600303324,109.60658010183839,21.658963460763513,19.706738552807643,32.05963636875903,259.7185858602449,15.0,9.654588711951739,Healthy
4.451448850272041,128.1667633705664,51.35341326576563,80.26838700658448,39.48979521256663,98.72105880979717,256.6323955551049,97.0,8.749627260708,Bacterial_Disease
8.17651247794619,17.58577849284229,38.11561031382525,134.64901641022396,44.956232908084836,97.62073492522664,172.4900740919924,107.0,4.1210041344445685,Healthy
5.603900324858679,58.58255056027191,63.59748404836716,120.47309952882402,32.68599967134634,72.47866813522447,114.00706092445499,106.0,2.5003368693708667,Healthy
4.932592551999271,48.238667118302544,112.99859601963432,119.05321629338764,18.766147912772553,76.57620974576486,3.0301806931115394,16.0,11.302120747073397,Healthy
4.20387570777382,69.74110083516078,63.88194985067781,115.05899025546647,18.358527695461273,54.070311303332105,93.42293368185382,60.0,4.35190232705564,Healthy
6.954464715941209,64.06846243632451,118.54155723058054,43.26330484786599,12.019734367534094,96.9743476334535,296.94257319232025,23.0,7.77185873334897,Healthy
7.387821809211412,72.6445344311514,138.4280772973178,124.68635637735372,12.70525634799297,53.899169629696075,217.9473099878983,109.0,4.978531978659909,Healthy
4.082939144639281,19.588656811779174,10.083733202247087,131.78764917264394,42.024408331396685,39.15743979264482,215.27656914751887,25.0,8.581987927921604,Nutrient_Deficiency
6.560465291496405,71.83981021185879,6.357421851718517,69.41093926186551,13.37704874673427,29.23028876831232,228.32501709952834,119.0,9.012516280427585,Healthy
5.1324788759896895,33.93863394420952,20.942558407870656,49.639946616324224,26.952034689687256,36.65002402515085,186.0340150025833,32.0,2.7430643615931745,Nutrient_Deficiency
7.225863952047249,25.806388858346775,53.81175460280847,57.99206218481986,34.43426228926124,65.77708031429776,175.7575971525024,27.0,2.50018763237923,Healthy
4.871832145024957,9.076790630066771,18.345909280360537,46.78890185637718,39.762417397076106,39.607337435143926,136.08577660872436,102.0,11.907400229288154,Nutrient_Deficiency
7.45468869051233,106.77135822585973,121.89302686662583,29.73858188343561,15.994483258880456,72.33995427580358,133.1801981009061,16.0,9.680448925551964,Healthy
5.933676731502687,59.8418689199184,3.2404751437889323,86.58278583540452,25.32225376938749,50.57476159080373,261.2545366311596,77.0,4.615847128473357,Healthy
8.683649943683672,87.73011566364617,44.210980287015154,78.76356407434521,18.801806825482213,90.94983243337954,118.03687850903415,34.0,6.913796823863419,Healthy
4.687604720729967,101.86306806266407,25.857248129188747,64.76190994549859,18.953808148831058,64.67824539724619,252.08753522031648,42.0,11.579816604428158,Healthy
5.705331755251293,95.10433314389749,130.41550622205452,13.418354135876449,20.634375762033656,69.80832424810208,251.32032768748113,60.0,7.438613482446783,Healthy
4.567367606202946,65.87010067255552,93.72734068460392,111.56501505883998,30.549067504646356,64.52478423941416,231.26945980245333,97.0,6.19291833079254,Healthy
8.623468091392814,54.305794053242174,127.68423590319243,24.49069878511049,10.580211508995587,90.84550193528193,11.292719959033859,32.0,2.3757759831931518,Healthy
8.386696766904905,52.63438734969292,136.12601944345508,16.03868607544674,24.306820021043478,25.073565434335308,44.39167332108593,59.0,7.847819954177124,Healthy
5.289708138575778,89.60683157020789,69.59375411483168,87.22999536761264,16.53905473314774,25.38789656725961,94.4115426559545,30.0,10.816545113772953,Healthy
7.299920230170895,69.27120969186228,32.80467512672367,55.810210573281246,43.849147797942216,76.13921959397987,254.2600026778445,112.0,7.428129646324481,Bacterial_Disease
